epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,349875,0.52214,1.00773,0.42118,0.82841,0.95661,0.76247,0.80271,0.77298,0.9395,0.75599,0.79491,0.69582,0.36462,0.71807,0.25299,0.78602,0.0078022,0.0078022,0.0078022
113,352947,0.52284,1.01072,0.41945,0.82875,0.95726,0.76239,0.80265,0.77297,0.93995,0.75602,0.79482,0.69607,0.364,0.71739,0.25249,0.78597,0.0077824,0.0077824,0.0077824
114,355947,0.52045,1.00776,0.41778,0.8286,0.95588,0.76267,0.80266,0.7728,0.93914,0.75602,0.79464,0.69583,0.36395,0.71741,0.25209,0.78604,0.0077626,0.0077626,0.0077626
115,358842,0.52414,1.01368,0.4186,0.82939,0.95728,0.76267,0.80268,0.77291,0.93778,0.75637,0.7948,0.6959,0.3637,0.71718,0.25204,0.78604,0.0077428,0.0077428,0.0077428
116,361996,0.52332,1.01347,0.41803,0.82956,0.95575,0.76296,0.80263,0.77298,0.93798,0.7563,0.79471,0.69573,0.36365,0.71692,0.25209,0.78602,0.007723,0.007723,0.007723
117,365123,0.51983,1.00661,0.41633,0.8282,0.9553,0.76309,0.80263,0.77277,0.93825,0.75648,0.7949,0.69596,0.36308,0.71633,0.25237,0.78588,0.0077032,0.0077032,0.0077032
118,368396,0.52248,1.01031,0.41816,0.82826,0.95616,0.76298,0.80259,0.77282,0.9385,0.7565,0.79504,0.69592,0.36319,0.71566,0.25323,0.78577,0.0076834,0.0076834,0.0076834
119,371616,0.52196,1.01119,0.41913,0.82914,0.95629,0.76299,0.80277,0.77283,0.93923,0.75618,0.7949,0.69564,0.36308,0.71517,0.25415,0.78561,0.0076636,0.0076636,0.0076636
120,374794,0.51945,1.00272,0.41611,0.82818,0.95509,0.76319,0.80264,0.77244,0.93828,0.75643,0.79486,0.69584,0.36316,0.71456,0.25416,0.78551,0.0076438,0.0076438,0.0076438
121,377924,0.52097,1.00669,0.4182,0.8294,0.95626,0.7631,0.80295,0.77264,0.93819,0.75651,0.79506,0.69611,0.36297,0.71398,0.2533,0.78547,0.007624,0.007624,0.007624
122,381133,0.51925,1.00743,0.41678,0.82873,0.95691,0.76305,0.80295,0.77298,0.93883,0.75649,0.79522,0.69637,0.36238,0.71331,0.25203,0.78542,0.0076042,0.0076042,0.0076042
123,384416,0.51843,1.00399,0.4135,0.82833,0.95674,0.76317,0.80301,0.77298,0.93931,0.75641,0.79532,0.69629,0.36203,0.71265,0.25126,0.78541,0.0075844,0.0075844,0.0075844
124,387386,0.51811,1.00789,0.41202,0.82789,0.95671,0.76332,0.80249,0.77244,0.93974,0.75653,0.79496,0.69589,0.36158,0.71188,0.25033,0.7854,0.0075646,0.0075646,0.0075646
