epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
397,270547,0.39654,0.83438,0.30327,0.80461,0.94182,0.78396,0.82936,0.79743,0.91534,0.77198,0.8168,0.71782,0.27686,0.57768,0.19196,0.77357,0.0021592,0.0021592,0.0021592
398,271235,0.39421,0.82964,0.30236,0.80392,0.94215,0.78397,0.82955,0.79755,0.91517,0.77203,0.81681,0.71762,0.27659,0.5767,0.19173,0.77353,0.0021394,0.0021394,0.0021394
399,271927,0.39387,0.82953,0.30056,0.80398,0.94273,0.78391,0.82964,0.79762,0.91495,0.77174,0.81681,0.71788,0.27656,0.57675,0.19137,0.77355,0.0021196,0.0021196,0.0021196
400,272646,0.39359,0.82923,0.30093,0.80369,0.94228,0.78411,0.82988,0.7978,0.91516,0.77165,0.81682,0.71804,0.27623,0.57584,0.19128,0.7735,0.0020998,0.0020998,0.0020998
401,273333,0.3936,0.83078,0.30079,0.80406,0.94213,0.78416,0.83008,0.79799,0.91466,0.77201,0.81692,0.71836,0.27597,0.57524,0.19098,0.77349,0.00208,0.00208,0.00208
402,274018,0.39238,0.81936,0.30026,0.80372,0.94231,0.7841,0.83007,0.79807,0.91463,0.77212,0.81698,0.71843,0.27584,0.57497,0.19079,0.77342,0.0020602,0.0020602,0.0020602
403,274711,0.39153,0.82561,0.29856,0.80295,0.94198,0.78446,0.83011,0.79803,0.91518,0.7721,0.81714,0.71835,0.2754,0.57398,0.19066,0.77337,0.0020404,0.0020404,0.0020404
404,275395,0.39039,0.82455,0.29769,0.80368,0.94188,0.78466,0.83032,0.79826,0.91521,0.77222,0.81734,0.71851,0.27515,0.57386,0.19047,0.77331,0.0020206,0.0020206,0.0020206
405,276098,0.39268,0.82851,0.29875,0.8036,0.94218,0.78454,0.83046,0.79836,0.91455,0.77275,0.81736,0.7185,0.27496,0.57335,0.19055,0.77327,0.0020008,0.0020008,0.0020008
406,276802,0.38894,0.81952,0.29714,0.80358,0.94269,0.78444,0.83051,0.79852,0.91604,0.77205,0.81727,0.71834,0.27478,0.57318,0.19045,0.77333,0.001981,0.001981,0.001981
407,277527,0.39086,0.82737,0.29702,0.80369,0.94269,0.78454,0.83055,0.79851,0.91541,0.77227,0.81721,0.71851,0.27435,0.57284,0.19005,0.77324,0.0019612,0.0019612,0.0019612
408,278264,0.3891,0.82325,0.29666,0.80339,0.94248,0.78466,0.83058,0.79857,0.91586,0.77218,0.81729,0.71838,0.27423,0.57288,0.1899,0.77326,0.0019414,0.0019414,0.0019414
409,279112,0.38999,0.82502,0.29721,0.80302,0.94204,0.78504,0.83064,0.79872,0.91576,0.77249,0.81754,0.71854,0.27441,0.5723,0.18977,0.77326,0.0019216,0.0019216,0.0019216
410,279808,0.38843,0.82026,0.29659,0.80292,0.94185,0.78514,0.8307,0.79868,0.91601,0.77242,0.8175,0.71843,0.27422,0.57177,0.18968,0.77318,0.0019018,0.0019018,0.0019018
411,280490,0.38738,0.81881,0.29655,0.80292,0.94182,0.785,0.83076,0.79875,0.91589,0.77269,0.81781,0.71854,0.27377,0.57123,0.18925,0.77314,0.001882,0.001882,0.001882
412,281195,0.38897,0.823,0.29524,0.80296,0.94204,0.78505,0.83089,0.79888,0.91471,0.77326,0.8179,0.71881,0.27342,0.57082,0.18919,0.77307,0.0018622,0.0018622,0.0018622
413,281873,0.38685,0.81797,0.29445,0.80211,0.94159,0.7849,0.83108,0.79909,0.91547,0.7728,0.81808,0.71892,0.27325,0.57036,0.18901,0.773,0.0018424,0.0018424,0.0018424
414,282573,0.38775,0.8229,0.29414,0.80291,0.94148,0.78494,0.83127,0.79931,0.91604,0.77258,0.81816,0.71916,0.27315,0.56972,0.18886,0.77296,0.0018226,0.0018226,0.0018226
415,283268,0.38568,0.81712,0.29275,0.80257,0.94103,0.78507,0.83142,0.79937,0.91564,0.77259,0.81829,0.71899,0.27314,0.56929,0.18855,0.77293,0.0018028,0.0018028,0.0018028
416,283963,0.38475,0.81635,0.29274,0.80273,0.94212,0.78502,0.8316,0.79953,0.91601,0.77275,0.81842,0.71915,0.2726,0.56899,0.18833,0.77289,0.001783,0.001783,0.001783
417,284649,0.38389,0.80846,0.29179,0.80227,0.94203,0.78519,0.8318,0.79965,0.91651,0.7726,0.81855,0.71925,0.27213,0.56859,0.18834,0.77288,0.0017632,0.0017632,0.0017632
418,285349,0.38646,0.81819,0.29342,0.8025,0.94132,0.78546,0.83189,0.79968,0.91597,0.77294,0.81857,0.71932,0.27168,0.56783,0.18786,0.77284,0.0017434,0.0017434,0.0017434
419,286032,0.38386,0.80993,0.2922,0.80249,0.94143,0.78577,0.83195,0.79971,0.91625,0.77327,0.81865,0.71925,0.27159,0.5676,0.18788,0.77283,0.0017236,0.0017236,0.0017236
420,286745,0.38228,0.80912,0.2914,0.80296,0.94232,0.78564,0.83199,0.79977,0.91729,0.77333,0.81893,0.71942,0.2712,0.56731,0.18761,0.77276,0.0017038,0.0017038,0.0017038
421,287416,0.38146,0.80927,0.29027,0.80251,0.94201,0.78597,0.83219,0.79992,0.91596,0.77329,0.81864,0.71945,0.27114,0.56715,0.18759,0.77272,0.001684,0.001684,0.001684
422,288104,0.38188,0.81168,0.2903,0.80162,0.94226,0.78604,0.83234,0.80007,0.91606,0.77357,0.81895,0.71961,0.27085,0.56675,0.18756,0.77267,0.0016642,0.0016642,0.0016642
423,288807,0.37911,0.80376,0.28791,0.80122,0.94173,0.78604,0.83228,0.80015,0.91536,0.77377,0.81915,0.71965,0.27087,0.56647,0.18738,0.77268,0.0016444,0.0016444,0.0016444
424,289493,0.38047,0.809,0.28893,0.80186,0.94125,0.78631,0.83237,0.80024,0.91521,0.77368,0.81935,0.71986,0.27042,0.56554,0.18713,0.77265,0.0016246,0.0016246,0.0016246
425,290190,0.37886,0.79983,0.28723,0.80198,0.94185,0.78632,0.8325,0.80043,0.91674,0.77338,0.81944,0.71998,0.27017,0.56522,0.18699,0.77263,0.0016048,0.0016048,0.0016048
426,290860,0.38074,0.80723,0.28928,0.80167,0.94194,0.78629,0.83256,0.80057,0.91571,0.77364,0.81949,0.72,0.27003,0.56421,0.18706,0.77256,0.001585,0.001585,0.001585
427,291550,0.37811,0.80575,0.28628,0.8005,0.942,0.78646,0.83268,0.80071,0.91648,0.77358,0.81954,0.72004,0.2694,0.56336,0.1867,0.77251,0.0015652,0.0015652,0.0015652
428,292234,0.37709,0.80103,0.28687,0.80113,0.94204,0.78695,0.83281,0.8007,0.91653,0.77371,0.81954,0.72006,0.26938,0.56266,0.18645,0.77248,0.0015454,0.0015454,0.0015454
429,292944,0.3784,0.80451,0.28607,0.80193,0.94283,0.7869,0.83306,0.80081,0.91685,0.77359,0.81933,0.72006,0.26922,0.5619,0.18644,0.77245,0.0015256,0.0015256,0.0015256
430,293620,0.37732,0.80508,0.28546,0.80125,0.94156,0.78722,0.83316,0.8009,0.91641,0.77372,0.81925,0.72012,0.26892,0.5613,0.18634,0.77242,0.0015058,0.0015058,0.0015058
431,294305,0.37563,0.80191,0.2844,0.80111,0.94114,0.78723,0.83309,0.80092,0.91637,0.77415,0.81924,0.71987,0.26848,0.56124,0.18615,0.77235,0.001486,0.001486,0.001486
432,294983,0.37432,0.79573,0.28437,0.80065,0.94132,0.78731,0.83325,0.80101,0.91652,0.77436,0.81954,0.72019,0.26816,0.56042,0.18599,0.77229,0.0014662,0.0014662,0.0014662
433,295744,0.37502,0.80208,0.28277,0.80044,0.94206,0.78721,0.83339,0.80112,0.91599,0.77429,0.81968,0.72027,0.2678,0.56046,0.18581,0.77224,0.0014464,0.0014464,0.0014464
434,296488,0.37532,0.80145,0.28403,0.80061,0.94207,0.78725,0.83351,0.80118,0.91606,0.77433,0.81958,0.72027,0.2676,0.56025,0.18578,0.77223,0.0014266,0.0014266,0.0014266
435,297169,0.37338,0.79846,0.28222,0.80098,0.94263,0.78734,0.83371,0.80146,0.91556,0.77455,0.81958,0.72047,0.26724,0.55941,0.18586,0.77216,0.0014068,0.0014068,0.0014068
436,297866,0.37375,0.79787,0.28226,0.80056,0.94146,0.78755,0.83365,0.80142,0.9157,0.7743,0.81962,0.72049,0.26692,0.55917,0.18568,0.77213,0.001387,0.001387,0.001387
437,298550,0.37403,0.7981,0.28151,0.80086,0.94112,0.78769,0.83394,0.80162,0.9152,0.77453,0.81981,0.72082,0.26658,0.55863,0.18558,0.77206,0.0013672,0.0013672,0.0013672
438,299248,0.3702,0.78973,0.27895,0.8001,0.94149,0.78784,0.83412,0.80163,0.91507,0.77471,0.81996,0.72085,0.26627,0.55813,0.18534,0.77198,0.0013474,0.0013474,0.0013474
439,299939,0.37288,0.79796,0.28113,0.80045,0.94168,0.78775,0.83397,0.80151,0.91516,0.77492,0.81995,0.72082,0.26601,0.55742,0.1853,0.77194,0.0013276,0.0013276,0.0013276
440,300614,0.36973,0.78909,0.27908,0.80057,0.94185,0.78768,0.83407,0.80149,0.91649,0.77431,0.81984,0.72065,0.26571,0.55691,0.18495,0.77187,0.0013078,0.0013078,0.0013078
441,301315,0.36984,0.79129,0.27906,0.80039,0.9422,0.78786,0.83418,0.8016,0.91678,0.77416,0.81987,0.72073,0.26531,0.55628,0.18449,0.77184,0.001288,0.001288,0.001288
442,301999,0.36842,0.78409,0.27724,0.79959,0.94282,0.78784,0.83435,0.80174,0.91726,0.77389,0.81977,0.72067,0.26537,0.55577,0.18434,0.77178,0.0012682,0.0012682,0.0012682
443,302695,0.3703,0.79156,0.27818,0.79998,0.94277,0.78804,0.83471,0.80202,0.91635,0.77443,0.82018,0.72104,0.26494,0.55529,0.18422,0.77177,0.0012484,0.0012484,0.0012484
444,303410,0.36815,0.78898,0.27684,0.79956,0.94301,0.78787,0.83468,0.80225,0.91657,0.7746,0.82025,0.72117,0.26484,0.55462,0.1839,0.77176,0.0012286,0.0012286,0.0012286
445,304189,0.36792,0.78813,0.27642,0.79983,0.94331,0.78796,0.83471,0.80231,0.91621,0.77464,0.82009,0.72116,0.26428,0.5542,0.18373,0.7717,0.0012088,0.0012088,0.0012088
446,304920,0.36642,0.78488,0.2757,0.79999,0.94295,0.78807,0.83484,0.80239,0.91692,0.77442,0.82013,0.72112,0.26392,0.55358,0.18357,0.77165,0.001189,0.001189,0.001189
447,305604,0.36758,0.78933,0.2753,0.79956,0.94386,0.78792,0.83497,0.80259,0.91635,0.77441,0.82017,0.72129,0.26356,0.553,0.1835,0.77161,0.0011692,0.0011692,0.0011692
448,306315,0.36769,0.78924,0.27606,0.79966,0.94413,0.78781,0.83511,0.80263,0.91677,0.77435,0.82019,0.72131,0.26321,0.55245,0.18322,0.77157,0.0011494,0.0011494,0.0011494
449,306992,0.36496,0.78105,0.27354,0.80009,0.94435,0.78785,0.83521,0.80264,0.91676,0.77431,0.8203,0.72134,0.26292,0.55189,0.18296,0.7715,0.0011296,0.0011296,0.0011296
450,307694,0.36358,0.77872,0.27281,0.79876,0.94446,0.78804,0.83543,0.80282,0.91594,0.77453,0.82036,0.72154,0.26249,0.55162,0.18273,0.77143,0.0011098,0.0011098,0.0011098
451,308374,0.36285,0.77937,0.27249,0.79853,0.94419,0.7883,0.83569,0.80304,0.91538,0.77514,0.8207,0.72156,0.26196,0.55118,0.18238,0.77142,0.00109,0.00109,0.00109
452,309065,0.36296,0.77902,0.27361,0.79909,0.94455,0.78856,0.83579,0.8032,0.91581,0.77503,0.82095,0.72189,0.26172,0.55052,0.18238,0.77141,0.0010702,0.0010702,0.0010702
453,309741,0.36029,0.77331,0.2714,0.79879,0.94474,0.78843,0.83602,0.80326,0.91632,0.77486,0.82093,0.722,0.26114,0.54967,0.18196,0.77136,0.0010504,0.0010504,0.0010504
454,310448,0.36035,0.76962,0.2696,0.79805,0.94511,0.78839,0.83616,0.80343,0.91684,0.7748,0.82097,0.72204,0.26078,0.54914,0.1816,0.77131,0.0010306,0.0010306,0.0010306
455,311137,0.35957,0.77415,0.26911,0.79884,0.94483,0.7887,0.83617,0.80349,0.91732,0.77483,0.82124,0.72218,0.26049,0.54828,0.18146,0.77127,0.0010108,0.0010108,0.0010108
456,311844,0.35824,0.77109,0.26821,0.79847,0.94517,0.78854,0.83631,0.80353,0.91643,0.77519,0.82129,0.7222,0.2602,0.54753,0.18114,0.7712,0.000991,0.000991,0.000991
457,312550,0.35717,0.77015,0.26787,0.79765,0.94584,0.78868,0.83648,0.80377,0.91767,0.77496,0.82147,0.7222,0.25961,0.54661,0.18067,0.7711,0.0009712,0.0009712,0.0009712
458,313264,0.3591,0.77253,0.26847,0.79828,0.94531,0.78896,0.83671,0.80388,0.91775,0.7751,0.82177,0.72249,0.2595,0.54613,0.18054,0.77106,0.0009514,0.0009514,0.0009514
459,314059,0.35844,0.77111,0.26884,0.79842,0.94491,0.78929,0.83681,0.80392,0.91771,0.77514,0.82189,0.72234,0.25924,0.54554,0.18028,0.77101,0.0009316,0.0009316,0.0009316
460,314794,0.35532,0.76328,0.26623,0.79794,0.94568,0.78917,0.83708,0.80415,0.91768,0.77528,0.82182,0.72248,0.25893,0.54478,0.18033,0.77097,0.0009118,0.0009118,0.0009118
461,315563,0.35563,0.76805,0.26584,0.79783,0.94619,0.78916,0.83726,0.80419,0.91796,0.77564,0.82214,0.72259,0.25879,0.5442,0.18024,0.77091,0.000892,0.000892,0.000892
462,316263,0.35469,0.76537,0.26548,0.79796,0.94645,0.7891,0.8371,0.80425,0.91821,0.77576,0.82218,0.72284,0.25861,0.54349,0.18027,0.77086,0.0008722,0.0008722,0.0008722
463,316950,0.3543,0.76581,0.26429,0.79778,0.94636,0.78929,0.83729,0.80427,0.91895,0.77575,0.82237,0.72287,0.25847,0.54295,0.18001,0.77084,0.0008524,0.0008524,0.0008524
464,317655,0.35562,0.769,0.26593,0.79767,0.9467,0.78943,0.83734,0.80428,0.91881,0.77564,0.8222,0.72269,0.25821,0.54271,0.18016,0.77077,0.0008326,0.0008326,0.0008326
465,318327,0.35112,0.75784,0.26253,0.79767,0.94704,0.78925,0.83739,0.80447,0.91898,0.77578,0.82239,0.72305,0.25778,0.54199,0.17985,0.77076,0.0008128,0.0008128,0.0008128
466,319018,0.3523,0.76244,0.26187,0.79735,0.94734,0.78943,0.83768,0.8046,0.91849,0.77577,0.82242,0.72314,0.25737,0.5415,0.17919,0.77073,0.000793,0.000793,0.000793
467,319706,0.35037,0.7592,0.26061,0.79689,0.94743,0.78958,0.83797,0.80478,0.91877,0.77584,0.82258,0.72334,0.25689,0.54064,0.17879,0.77069,0.0007732,0.0007732,0.0007732
468,320408,0.34894,0.75689,0.25959,0.79636,0.94714,0.78973,0.83806,0.80503,0.91863,0.77583,0.82264,0.72348,0.25639,0.53981,0.17864,0.77059,0.0007534,0.0007534,0.0007534
469,321095,0.34876,0.758,0.25924,0.79746,0.94724,0.78983,0.83832,0.80519,0.91879,0.77596,0.82277,0.7238,0.25603,0.53921,0.17828,0.77052,0.0007336,0.0007336,0.0007336
470,321794,0.34756,0.75213,0.25819,0.79659,0.94744,0.78976,0.83842,0.80545,0.91867,0.77584,0.8229,0.724,0.25553,0.53857,0.17818,0.77042,0.0007138,0.0007138,0.0007138
471,322494,0.34629,0.74618,0.25632,0.79674,0.94718,0.78997,0.83881,0.80556,0.91803,0.77613,0.82295,0.72405,0.25517,0.53782,0.1779,0.77035,0.000694,0.000694,0.000694
472,323167,0.34492,0.745,0.25611,0.79612,0.94692,0.79003,0.83872,0.80564,0.91803,0.77626,0.82313,0.72416,0.25482,0.53714,0.17783,0.77028,0.0006742,0.0006742,0.0006742
473,323874,0.34384,0.74402,0.25574,0.79689,0.94622,0.79037,0.83892,0.80579,0.91736,0.77652,0.82333,0.72408,0.25468,0.53645,0.17753,0.77027,0.0006544,0.0006544,0.0006544
474,324689,0.34386,0.7461,0.2562,0.79629,0.94645,0.7906,0.83908,0.80585,0.91801,0.77628,0.82321,0.724,0.25428,0.53557,0.1772,0.7702,0.0006346,0.0006346,0.0006346
475,325385,0.34353,0.7446,0.25418,0.79624,0.94726,0.79049,0.83942,0.80609,0.91789,0.77647,0.82335,0.72413,0.25399,0.53495,0.17711,0.77016,0.0006148,0.0006148,0.0006148
476,326067,0.34105,0.74073,0.25345,0.79641,0.94749,0.79047,0.8395,0.80617,0.91844,0.7765,0.82343,0.72428,0.25352,0.53444,0.17663,0.77012,0.000595,0.000595,0.000595
477,326776,0.34099,0.74296,0.25298,0.79565,0.94801,0.79063,0.83949,0.8062,0.91785,0.77675,0.82351,0.72423,0.25321,0.5336,0.17622,0.77012,0.0005752,0.0005752,0.0005752
478,327462,0.34053,0.7392,0.25245,0.79559,0.94798,0.79069,0.83978,0.80633,0.91796,0.77672,0.82361,0.72445,0.25296,0.53289,0.17599,0.77007,0.0005554,0.0005554,0.0005554
479,328163,0.33828,0.73678,0.25152,0.79607,0.94864,0.79044,0.83993,0.80646,0.91847,0.77679,0.8237,0.72446,0.25271,0.53211,0.17591,0.76998,0.0005356,0.0005356,0.0005356
480,328860,0.33731,0.73279,0.24923,0.79548,0.94832,0.79061,0.84004,0.80645,0.91948,0.77649,0.82369,0.72429,0.25244,0.53132,0.17582,0.76993,0.0005158,0.0005158,0.0005158
481,329559,0.33658,0.73275,0.24949,0.79488,0.94763,0.79075,0.84015,0.80666,0.91849,0.77704,0.82381,0.72457,0.25201,0.53064,0.1753,0.76987,0.000496,0.000496,0.000496
482,330255,0.33663,0.73527,0.24901,0.79484,0.94866,0.7905,0.84034,0.80682,0.91858,0.77709,0.82385,0.72475,0.25184,0.52986,0.17541,0.76985,0.0004762,0.0004762,0.0004762
483,330957,0.33342,0.7264,0.24572,0.79492,0.94863,0.79085,0.84039,0.80688,0.91905,0.77715,0.82415,0.72482,0.25159,0.52909,0.17534,0.76978,0.0004564,0.0004564,0.0004564
484,331664,0.33365,0.72908,0.24583,0.79553,0.95017,0.79063,0.84053,0.80707,0.92011,0.77706,0.8242,0.72491,0.25108,0.52782,0.17504,0.76973,0.0004366,0.0004366,0.0004366
485,332359,0.33348,0.7293,0.2454,0.79427,0.94994,0.79069,0.84068,0.80729,0.92031,0.77711,0.82435,0.7252,0.25076,0.52726,0.17474,0.76967,0.0004168,0.0004168,0.0004168
486,333103,0.3325,0.72507,0.24463,0.79493,0.95022,0.79097,0.84093,0.80736,0.91995,0.77736,0.82436,0.72486,0.25061,0.52608,0.17462,0.76962,0.000397,0.000397,0.000397
487,333801,0.33049,0.7217,0.24279,0.79443,0.95038,0.79126,0.8411,0.80757,0.91897,0.77766,0.8246,0.72498,0.2504,0.5253,0.1744,0.76959,0.0003772,0.0003772,0.0003772
488,334521,0.3286,0.718,0.24173,0.79376,0.95016,0.79135,0.84123,0.80786,0.91862,0.77787,0.82477,0.72518,0.2497,0.52453,0.17405,0.76951,0.0003574,0.0003574,0.0003574
489,335201,0.32945,0.71953,0.24154,0.79375,0.94949,0.79182,0.84145,0.80797,0.91886,0.77807,0.82494,0.72555,0.2494,0.52376,0.17371,0.76944,0.0003376,0.0003376,0.0003376
490,335900,0.32922,0.71917,0.24125,0.79458,0.94956,0.79198,0.84166,0.80819,0.91873,0.77812,0.82499,0.72551,0.24904,0.52314,0.1733,0.7694,0.0003178,0.0003178,0.0003178
491,336555,0.29124,0.66046,0.19378,0.76977,0.94994,0.79226,0.84214,0.80845,0.91942,0.77831,0.82527,0.72594,0.24861,0.52194,0.17268,0.76933,0.000298,0.000298,0.000298
492,337229,0.28883,0.65439,0.19118,0.76869,0.94965,0.79253,0.84251,0.80876,0.92034,0.77829,0.8257,0.7262,0.24808,0.5209,0.17234,0.76926,0.0002782,0.0002782,0.0002782
493,337910,0.28689,0.65051,0.18957,0.76946,0.95042,0.79267,0.84292,0.80906,0.92008,0.77842,0.82601,0.72647,0.24758,0.5198,0.17189,0.76919,0.0002584,0.0002584,0.0002584
494,338605,0.28458,0.64499,0.18782,0.76893,0.95105,0.79265,0.84326,0.80941,0.91961,0.77867,0.82627,0.72667,0.24687,0.51868,0.17147,0.76906,0.0002386,0.0002386,0.0002386
495,339307,0.28365,0.64377,0.18724,0.7687,0.95163,0.79293,0.84377,0.8098,0.92136,0.77838,0.82665,0.72706,0.24626,0.51744,0.17103,0.76901,0.0002188,0.0002188,0.0002188
496,339988,0.28117,0.63676,0.18532,0.76898,0.95271,0.79292,0.84423,0.81013,0.92106,0.77863,0.82722,0.72739,0.24557,0.51615,0.17077,0.76889,0.000199,0.000199,0.000199
497,340682,0.28001,0.63285,0.18367,0.76758,0.95266,0.79321,0.84452,0.8104,0.92074,0.77903,0.82743,0.72773,0.24502,0.51496,0.17039,0.76879,0.0001792,0.0001792,0.0001792
498,341377,0.27909,0.6346,0.18274,0.76842,0.95283,0.79348,0.8449,0.81084,0.9215,0.77903,0.82762,0.72782,0.24453,0.51388,0.16997,0.76873,0.0001594,0.0001594,0.0001594
499,342069,0.27739,0.6274,0.18194,0.76945,0.95367,0.79366,0.84535,0.81118,0.92226,0.77905,0.82792,0.72823,0.24406,0.51303,0.16949,0.76864,0.0001396,0.0001396,0.0001396
500,342765,0.27575,0.6217,0.18024,0.76766,0.95427,0.79382,0.84563,0.81147,0.92194,0.77948,0.82828,0.72843,0.24341,0.51185,0.16895,0.76857,0.0001198,0.0001198,0.0001198
